move_id,name,pokedex_num
156,rampardos,409.0
156,shieldon,410.0
156,bastiodon,411.0
156,wormadam-plant,413.0
156,mothim,414.0
156,vespiquen,416.0
156,pachirisu,417.0
156,buizel,418.0
156,floatzel,419.0
156,cherubi,420.0
156,cherrim,421.0
156,shellos,422.0
156,gastrodon,423.0
156,ambipom,424.0
156,drifloon,425.0
156,drifblim,426.0
156,buneary,427.0
156,lopunny,428.0
156,mismagius,429.0
156,honchkrow,430.0
156,glameow,431.0
156,purugly,432.0
156,chingling,433.0
156,stunky,434.0
156,skuntank,435.0
156,bronzor,436.0
156,bronzong,437.0
156,bonsly,438.0
156,mime-jr,439.0
156,happiny,440.0
156,chatot,441.0
156,spiritomb,442.0
156,gible,443.0
156,gabite,444.0
156,garchomp,445.0
156,munchlax,446.0
156,riolu,447.0
156,lucario,448.0
156,hippopotas,449.0
156,hippowdon,450.0
156,skorupi,451.0
156,drapion,452.0
156,croagunk,453.0
156,toxicroak,454.0
156,carnivine,455.0
156,finneon,456.0
156,lumineon,457.0
156,mantyke,458.0
156,snover,459.0
156,abomasnow,460.0
156,weavile,461.0
156,magnezone,462.0
156,lickilicky,463.0
156,rhyperior,464.0
156,tangrowth,465.0
156,electivire,466.0
156,magmortar,467.0
156,togekiss,468.0
156,yanmega,469.0
156,leafeon,470.0
156,glaceon,471.0
156,gliscor,472.0
156,mamoswine,473.0
156,porygon-z,474.0
156,gallade,475.0
156,probopass,476.0
156,dusknoir,477.0
156,froslass,478.0
156,rotom,479.0
156,uxie,480.0
156,mesprit,481.0
156,azelf,482.0
156,dialga,483.0
156,palkia,484.0
156,heatran,485.0
156,regigigas,486.0
156,giratina-altered,487.0
156,cresselia,488.0
156,phione,489.0
156,manaphy,490.0
156,darkrai,491.0
156,shaymin-land,492.0
156,arceus,493.0
156,victini,494.0
156,snivy,495.0
156,servine,496.0
156,serperior,497.0
156,tepig,498.0
156,pignite,499.0
156,emboar,500.0
156,oshawott,501.0
156,dewott,502.0
156,samurott,503.0
156,patrat,504.0
156,watchog,505.0
156,lillipup,506.0
156,herdier,507.0
156,stoutland,508.0
156,purrloin,509.0
156,liepard,510.0
156,pansage,511.0
156,simisage,512.0
156,pansear,513.0
156,simisear,514.0
156,panpour,515.0
156,simipour,516.0
156,munna,517.0
156,musharna,518.0
156,pidove,519.0
156,tranquill,520.0
156,unfezant,521.0
156,blitzle,522.0
156,zebstrika,523.0
156,roggenrola,524.0
156,boldore,525.0
156,gigalith,526.0
156,woobat,527.0
156,swoobat,528.0
156,drilbur,529.0
156,excadrill,530.0
156,audino,531.0
156,timburr,532.0
156,gurdurr,533.0
156,conkeldurr,534.0
156,tympole,535.0
156,palpitoad,536.0
156,seismitoad,537.0
156,throh,538.0
156,sawk,539.0
156,sewaddle,540.0
156,swadloon,541.0
156,leavanny,542.0
156,venipede,543.0
156,whirlipede,544.0
156,scolipede,545.0
156,cottonee,546.0
156,whimsicott,547.0
156,petilil,548.0
156,lilligant,549.0
156,basculin-red-striped,550.0
156,sandile,551.0
156,krokorok,552.0
156,krookodile,553.0
156,darumaka,554.0
156,darmanitan-standard,555.0
156,maractus,556.0
156,dwebble,557.0
156,crustle,558.0
156,scraggy,559.0
156,scrafty,560.0
156,sigilyph,561.0
156,yamask,562.0
156,cofagrigus,563.0
156,tirtouga,564.0
156,carracosta,565.0
156,archen,566.0
156,archeops,567.0
156,trubbish,568.0
156,garbodor,569.0
156,zorua,570.0
156,zoroark,571.0
156,minccino,572.0
156,cinccino,573.0
156,gothita,574.0
156,gothorita,575.0
156,gothitelle,576.0
156,solosis,577.0
156,duosion,578.0
156,reuniclus,579.0
156,ducklett,580.0
156,swanna,581.0
156,vanillite,582.0
156,vanillish,583.0
156,vanilluxe,584.0
156,deerling,585.0
156,sawsbuck,586.0
156,emolga,587.0
156,karrablast,588.0
156,escavalier,589.0
156,foongus,590.0
156,amoonguss,591.0
156,frillish,592.0
156,jellicent,593.0
156,alomomola,594.0
156,joltik,595.0
156,galvantula,596.0
156,ferroseed,597.0
156,ferrothorn,598.0
156,klink,599.0
156,klang,600.0
156,klinklang,601.0
156,eelektrik,603.0
156,eelektross,604.0
156,elgyem,605.0
156,beheeyem,606.0
156,litwick,607.0
156,lampent,608.0
156,chandelure,609.0
156,axew,610.0
156,fraxure,611.0
156,haxorus,612.0
156,cubchoo,613.0
156,beartic,614.0
156,cryogonal,615.0
156,shelmet,616.0
156,accelgor,617.0
156,stunfisk,618.0
156,mienfoo,619.0
156,mienshao,620.0
156,druddigon,621.0
156,golett,622.0
156,golurk,623.0
156,pawniard,624.0
156,bisharp,625.0
156,bouffalant,626.0
156,rufflet,627.0
156,braviary,628.0
156,vullaby,629.0
156,mandibuzz,630.0
156,heatmor,631.0
156,durant,632.0
156,deino,633.0
156,zweilous,634.0
156,hydreigon,635.0
156,larvesta,636.0
156,volcarona,637.0
156,cobalion,638.0
156,terrakion,639.0
156,virizion,640.0
156,tornadus-incarnate,641.0
156,thundurus-incarnate,642.0
156,reshiram,643.0
156,zekrom,644.0
156,landorus-incarnate,645.0
156,kyurem,646.0
156,keldeo-ordinary,647.0
156,meloetta-aria,648.0
156,genesect,649.0
156,chespin,650.0
156,quilladin,651.0
156,chesnaught,652.0
156,fennekin,653.0
156,braixen,654.0
156,delphox,655.0
156,froakie,656.0
156,frogadier,657.0
156,greninja,658.0
156,bunnelby,659.0
156,diggersby,660.0
156,fletchling,661.0
156,fletchinder,662.0
156,talonflame,663.0
156,vivillon,666.0
156,litleo,667.0
156,pyroar,668.0
156,flabebe,669.0
156,floette,670.0
156,florges,671.0
156,skiddo,672.0
156,gogoat,673.0
156,pancham,674.0
156,pangoro,675.0
156,furfrou,676.0
156,espurr,677.0
156,meowstic-male,678.0
156,honedge,679.0
156,doublade,680.0
156,aegislash-shield,681.0
156,spritzee,682.0
156,aromatisse,683.0
156,swirlix,684.0
156,slurpuff,685.0
156,inkay,686.0
156,malamar,687.0
156,binacle,688.0
156,barbaracle,689.0
156,skrelp,690.0
156,dragalge,691.0
156,clauncher,692.0
156,clawitzer,693.0
156,helioptile,694.0
156,heliolisk,695.0
156,tyrunt,696.0
156,tyrantrum,697.0
156,amaura,698.0
156,aurorus,699.0
156,sylveon,700.0
156,hawlucha,701.0
156,dedenne,702.0
156,carbink,703.0
156,goomy,704.0
156,sliggoo,705.0
156,goodra,706.0
156,klefki,707.0
156,phantump,708.0
156,trevenant,709.0
156,pumpkaboo-average,710.0
156,gourgeist-average,711.0
156,bergmite,712.0
156,avalugg,713.0
156,noibat,714.0
156,noivern,715.0
156,xerneas,716.0
156,yveltal,717.0
156,zygarde-50,718.0
156,diancie,719.0
156,hoopa,720.0
156,volcanion,721.0
156,rowlet,722.0
156,dartrix,723.0
156,decidueye,724.0
156,litten,725.0
156,torracat,726.0
156,incineroar,727.0
156,popplio,728.0
156,brionne,729.0
156,primarina,730.0
156,pikipek,731.0
156,trumbeak,732.0
156,toucannon,733.0
156,yungoos,734.0
156,gumshoos,735.0
156,grubbin,736.0
156,charjabug,737.0
156,vikavolt,738.0
156,crabrawler,739.0
156,crabominable,740.0
156,oricorio-baile,741.0
156,cutiefly,742.0
156,ribombee,743.0
156,rockruff,744.0
156,lycanroc-midday,745.0
156,wishiwashi-solo,746.0
156,mareanie,747.0
156,toxapex,748.0
156,mudbray,749.0
156,mudsdale,750.0
156,dewpider,751.0
156,araquanid,752.0
156,fomantis,753.0
156,lurantis,754.0
156,morelull,755.0
156,shiinotic,756.0
156,salandit,757.0
156,salazzle,758.0
156,stufful,759.0
156,bewear,760.0
156,bounsweet,761.0
156,steenee,762.0
156,tsareena,763.0
156,comfey,764.0
156,oranguru,765.0
156,passimian,766.0
156,wimpod,767.0
156,golisopod,768.0
156,sandygast,769.0
156,palossand,770.0
156,pyukumuku,771.0
156,type-null,772.0
156,silvally,773.0
156,minior-red-meteor,774.0
156,turtonator,776.0
156,togedemaru,777.0
156,mimikyu-disguised,778.0
156,bruxish,779.0
156,drampa,780.0
156,dhelmise,781.0
156,jangmo-o,782.0
156,hakamo-o,783.0
156,kommo-o,784.0
156,tapu-koko,785.0
156,tapu-lele,786.0
156,tapu-bulu,787.0
156,tapu-fini,788.0
156,solgaleo,791.0
156,lunala,792.0
156,nihilego,793.0
156,buzzwole,794.0
156,pheromosa,795.0
156,xurkitree,796.0
156,celesteela,797.0
156,kartana,798.0
156,guzzlord,799.0
156,necrozma,800.0
156,magearna,801.0
156,marshadow,802.0
156,poipole,803.0
156,naganadel,804.0
156,stakataka,805.0
156,blacephalon,806.0
156,zeraora,807.0
156,meltan,808.0
156,melmetal,809.0
156,grookey,810.0
156,thwackey,811.0
156,rillaboom,812.0
156,scorbunny,813.0
156,raboot,814.0
156,cinderace,815.0
156,sobble,816.0
156,drizzile,817.0
156,inteleon,818.0
156,skwovet,819.0
156,greedent,820.0
156,rookidee,821.0
156,corvisquire,822.0
156,corviknight,823.0
156,dottler,825.0
156,orbeetle,826.0
156,nickit,827.0
156,thievul,828.0
156,gossifleur,829.0
156,eldegoss,830.0
156,wooloo,831.0
156,dubwool,832.0
156,chewtle,833.0
156,drednaw,834.0
156,yamper,835.0
156,boltund,836.0
156,rolycoly,837.0
156,carkol,838.0
156,coalossal,839.0
156,flapple,841.0
156,appletun,842.0
156,silicobra,843.0
156,sandaconda,844.0
156,cramorant,845.0
156,arrokuda,846.0
156,barraskewda,847.0
156,toxel,848.0
156,toxtricity-amped,849.0
156,sizzlipede,850.0
156,centiskorch,851.0
156,clobbopus,852.0
156,grapploct,853.0
156,sinistea,854.0
156,polteageist,855.0
156,hatenna,856.0
156,hattrem,857.0
156,hatterene,858.0
156,impidimp,859.0
156,morgrem,860.0
156,grimmsnarl,861.0
156,obstagoon,862.0
156,perrserker,863.0
156,cursola,864.0
156,sirfetchd,865.0
156,mr-rime,866.0
156,runerigus,867.0
156,milcery,868.0
156,alcremie,869.0
156,falinks,870.0
156,pincurchin,871.0
156,snom,872.0
156,frosmoth,873.0
156,stonjourner,874.0
156,eiscue-ice,875.0
156,indeedee-male,876.0
156,morpeko-full-belly,877.0
156,cufant,878.0
156,copperajah,879.0
156,dracozolt,880.0
156,arctozolt,881.0
156,dracovish,882.0
156,arctovish,883.0
156,duraludon,884.0
156,dreepy,885.0
156,drakloak,886.0
156,dragapult,887.0
156,zacian,888.0
156,zamazenta,889.0
156,eternatus,890.0
156,kubfu,891.0
156,urshifu-single-strike,892.0
156,zarude,893.0
156,regieleki,894.0
156,regidrago,895.0
156,glastrier,896.0
156,spectrier,897.0
156,calyrex,898.0
157,charmander,4.0
157,charmeleon,5.0
157,charizard,6.0
157,squirtle,7.0
157,wartortle,8.0
157,blastoise,9.0
157,ekans,23.0
157,arbok,24.0
157,sandshrew,27.0
157,sandslash,28.0
157,nidoqueen,31.0
157,nidoking,34.0
157,diglett,50.0
157,dugtrio,51.0
157,mankey,56.0
157,primeape,57.0
157,poliwrath,62.0
157,machop,66.0
157,machoke,67.0
157,machamp,68.0
157,geodude,74.0
157,graveler,75.0
157,golem,76.0
157,grimer,88.0
157,muk,89.0
157,onix,95.0
157,krabby,98.0
157,kingler,99.0
157,cubone,104.0
157,marowak,105.0
157,hitmonlee,106.0
157,hitmonchan,107.0
157,lickitung,108.0
157,rhyhorn,111.0
157,rhydon,112.0
157,chansey,113.0
157,kangaskhan,115.0
157,pinsir,127.0
157,tauros,128.0
157,omanyte,138.0
157,omastar,139.0
157,kabuto,140.0
157,kabutops,141.0
157,aerodactyl,142.0
157,snorlax,143.0
157,dragonite,149.0
157,mewtwo,150.0
157,mew,151.0
157,typhlosion,157.0
157,totodile,158.0
157,croconaw,159.0
157,feraligatr,160.0
157,sudowoodo,185.0
157,quagsire,195.0
157,pineco,204.0
157,forretress,205.0
157,dunsparce,206.0
157,gligar,207.0
157,steelix,208.0
157,granbull,210.0
157,shuckle,213.0
157,heracross,214.0
157,teddiursa,216.0
157,ursaring,217.0
157,slugma,218.0
157,magcargo,219.0
157,swinub,220.0
157,piloswine,221.0
157,corsola,222.0
157,mantine,226.0
157,skarmory,227.0
157,phanpy,231.0
157,donphan,232.0
157,tyrogue,236.0
157,hitmontop,237.0
157,miltank,241.0
157,blissey,242.0
157,larvitar,246.0
157,pupitar,247.0
157,tyranitar,248.0
157,treecko,252.0
157,grovyle,253.0
157,sceptile,254.0
157,torchic,255.0
157,combusken,256.0
157,blaziken,257.0
157,mudkip,258.0
157,marshtomp,259.0
157,swampert,260.0
157,nuzleaf,274.0
157,shiftry,275.0
157,breloom,286.0
157,slakoth,287.0
157,vigoroth,288.0
157,slaking,289.0
157,loudred,294.0
157,exploud,295.0
157,makuhita,296.0
157,hariyama,297.0
157,nosepass,299.0
157,mawile,303.0
157,aron,304.0
157,lairon,305.0
157,aggron,306.0
157,meditite,307.0
157,medicham,308.0
157,numel,322.0
157,camerupt,323.0
157,torkoal,324.0
157,spinda,327.0
157,trapinch,328.0
157,vibrava,329.0
157,flygon,330.0
157,zangoose,335.0
157,lunatone,337.0
157,solrock,338.0
157,whiscash,340.0
157,corphish,341.0
157,crawdaunt,342.0
157,baltoy,343.0
157,claydol,344.0
157,lileep,345.0
157,cradily,346.0
157,anorith,347.0
157,armaldo,348.0
157,kecleon,352.0
157,dusclops,356.0
157,absol,359.0
157,spheal,363.0
157,sealeo,364.0
157,walrein,365.0
157,relicanth,369.0
157,bagon,371.0
157,shelgon,372.0
157,salamence,373.0
157,metang,375.0
157,metagross,376.0
157,regirock,377.0
157,regice,378.0
157,registeel,379.0
157,kyogre,382.0
157,groudon,383.0
157,rayquaza,384.0
157,deoxys-normal,386.0
157,torterra,389.0
157,monferno,391.0
157,infernape,392.0
157,empoleon,395.0
157,cranidos,408.0
157,rampardos,409.0
157,shieldon,410.0
157,bastiodon,411.0
157,gastrodon,423.0
157,bronzor,436.0
157,bronzong,437.0
157,bonsly,438.0
157,gible,443.0
157,gabite,444.0
157,garchomp,445.0
157,munchlax,446.0
157,riolu,447.0
157,lucario,448.0
157,hippopotas,449.0
157,hippowdon,450.0
157,drapion,452.0
157,croagunk,453.0
157,toxicroak,454.0
157,mantyke,458.0
157,abomasnow,460.0
157,lickilicky,463.0
157,rhyperior,464.0
157,tangrowth,465.0
157,electivire,466.0
157,magmortar,467.0
157,gliscor,472.0
157,mamoswine,473.0
157,gallade,475.0
157,probopass,476.0
157,dusknoir,477.0
157,dialga,483.0
157,palkia,484.0
157,heatran,485.0
157,regigigas,486.0
157,darkrai,491.0
157,arceus,493.0
157,pignite,499.0
157,emboar,500.0
157,simisage,512.0
157,simisear,514.0
157,simipour,516.0
157,munna,517.0
157,musharna,518.0
157,roggenrola,524.0
157,boldore,525.0
157,gigalith,526.0
157,drilbur,529.0
157,excadrill,530.0
157,timburr,532.0
157,gurdurr,533.0
157,conkeldurr,534.0
157,seismitoad,537.0
157,throh,538.0
157,sawk,539.0
157,scolipede,545.0
157,sandile,551.0
157,krokorok,552.0
157,krookodile,553.0
157,darumaka,554.0
157,darmanitan-standard,555.0
157,dwebble,557.0
157,crustle,558.0
157,scraggy,559.0
157,scrafty,560.0
157,tirtouga,564.0
157,carracosta,565.0
157,archen,566.0
157,archeops,567.0
157,gothita,574.0
157,gothorita,575.0
157,gothitelle,576.0
157,solosis,577.0
157,duosion,578.0
157,reuniclus,579.0
157,eelektross,604.0
157,elgyem,605.0
157,beheeyem,606.0
157,haxorus,612.0
157,beartic,614.0
157,stunfisk,618.0
157,mienfoo,619.0
157,mienshao,620.0
157,druddigon,621.0
157,golett,622.0
157,golurk,623.0
157,bouffalant,626.0
157,rufflet,627.0
157,braviary,628.0
157,durant,632.0
157,hydreigon,635.0
157,terrakion,639.0
157,reshiram,643.0
157,zekrom,644.0
157,landorus-incarnate,645.0
157,kyurem,646.0
157,chespin,650.0
157,quilladin,651.0
157,chesnaught,652.0
157,froakie,656.0
157,frogadier,657.0
157,greninja,658.0
157,bunnelby,659.0
157,diggersby,660.0
157,skiddo,672.0
157,gogoat,673.0
157,pancham,674.0
157,pangoro,675.0
157,honedge,679.0
157,doublade,680.0
157,aegislash-shield,681.0
157,inkay,686.0
157,malamar,687.0
157,binacle,688.0
157,barbaracle,689.0
157,clauncher,692.0
157,clawitzer,693.0
157,helioptile,694.0
157,heliolisk,695.0
157,tyrunt,696.0
157,tyrantrum,697.0
157,amaura,698.0
157,aurorus,699.0
157,hawlucha,701.0
157,carbink,703.0
157,goomy,704.0
157,sliggoo,705.0
157,goodra,706.0
157,phantump,708.0
157,trevenant,709.0
157,pumpkaboo-average,710.0
157,gourgeist-average,711.0
157,bergmite,712.0
157,avalugg,713.0
157,xerneas,716.0
157,yveltal,717.0
157,zygarde-50,718.0
157,diancie,719.0
157,volcanion,721.0
157,crabrawler,739.0
157,crabominable,740.0
157,rockruff,744.0
157,lycanroc-midday,745.0
157,mudbray,749.0
157,mudsdale,750.0
157,stufful,759.0
157,bewear,760.0
157,oranguru,765.0
157,passimian,766.0
157,golisopod,768.0
157,sandygast,769.0
157,palossand,770.0
157,type-null,772.0
157,silvally,773.0
157,minior-red-meteor,774.0
157,komala,775.0
157,drampa,780.0
157,dhelmise,781.0
157,jangmo-o,782.0
157,hakamo-o,783.0
157,kommo-o,784.0
157,tapu-bulu,787.0
157,solgaleo,791.0
157,nihilego,793.0
157,buzzwole,794.0
157,celesteela,797.0
157,guzzlord,799.0
157,necrozma,800.0
157,marshadow,802.0
157,stakataka,805.0
157,melmetal,809.0
157,drednaw,834.0
157,rolycoly,837.0
157,carkol,838.0
157,coalossal,839.0
157,sandaconda,844.0
157,cursola,864.0
157,runerigus,867.0
157,falinks,870.0
157,stonjourner,874.0
157,cufant,878.0
157,copperajah,879.0
157,dracozolt,880.0
157,arctozolt,881.0
157,dracovish,882.0
157,arctovish,883.0
157,duraludon,884.0
157,urshifu-single-strike,892.0
157,zarude,893.0
158,rattata,19.0
158,raticate,20.0
158,bidoof,399.0
158,bibarel,400.0
158,pachirisu,417.0
158,patrat,504.0
158,watchog,505.0
158,yungoos,734.0
158,gumshoos,735.0
159,porygon,137.0
159,cryogonal,615.0
159,carbink,703.0
159,bergmite,712.0
159,avalugg,713.0
159,diancie,719.0
160,porygon,137.0
160,porygon2,233.0
160,porygon-z,474.0
161,spearow,21.0
161,fearow,22.0
161,clefairy,35.0
161,clefable,36.0
161,jigglypuff,39.0
161,wigglytuff,40.0
161,dugtrio,51.0
161,abra,63.0
161,kadabra,64.0
161,alakazam,65.0
161,slowpoke,79.0
161,slowbro,80.0
161,magneton,82.0
161,doduo,84.0
161,dodrio,85.0
161,shellder,90.0
161,cloyster,91.0
161,drowzee,96.0
161,hypno,97.0
161,chansey,113.0
161,staryu,120.0
161,starmie,121.0
161,porygon,137.0
161,mewtwo,150.0
161,mew,151.0
161,togepi,175.0
161,togetic,176.0
161,slowking,199.0
161,porygon2,233.0
161,blissey,242.0
161,latias,380.0
161,latios,381.0
161,magnezone,462.0
161,togekiss,468.0
161,porygon-z,474.0
161,probopass,476.0
161,uxie,480.0
161,mesprit,481.0
161,azelf,482.0
161,beheeyem,606.0
161,hydreigon,635.0
161,genesect,649.0
161,type-null,772.0
161,silvally,773.0
161,magearna,801.0
161,alcremie,869.0
161,indeedee-male,876.0
161,dragapult,887.0
161,calyrex,898.0
162,rattata,19.0
162,raticate,20.0
162,sandshrew,27.0
162,sandslash,28.0
162,nidoran-f,29.0
162,nidorina,30.0
162,nidoqueen,31.0
162,nidoran-m,32.0
162,nidorino,33.0
162,nidoking,34.0
162,zubat,41.0
162,golbat,42.0
162,mew,151.0
162,sentret,161.0
162,furret,162.0
162,crobat,169.0
162,snubbull,209.0
162,granbull,210.0
162,houndour,228.0
162,houndoom,229.0
162,poochyena,261.0
162,mightyena,262.0
162,zigzagoon,263.0
162,linoone,264.0
162,mawile,303.0
162,carvanha,318.0
162,sharpedo,319.0
162,glalie,362.0
162,spheal,363.0
162,sealeo,364.0
162,walrein,365.0
162,huntail,367.0
162,bidoof,399.0
162,bibarel,400.0
162,pachirisu,417.0
162,glameow,431.0
162,purugly,432.0
162,croagunk,453.0
162,toxicroak,454.0
162,patrat,504.0
162,watchog,505.0
162,woobat,527.0
162,swoobat,528.0
162,scraggy,559.0
162,scrafty,560.0
162,eelektrik,603.0
162,eelektross,604.0
162,chespin,650.0
162,quilladin,651.0
162,chesnaught,652.0
162,bunnelby,659.0
162,diggersby,660.0
162,dedenne,702.0
162,noibat,714.0
162,noivern,715.0
162,yungoos,734.0
162,gumshoos,735.0
162,togedemaru,777.0
162,scorbunny,813.0
162,skwovet,819.0
162,greedent,820.0
162,morpeko-full-belly,877.0
162,dracovish,882.0
162,arctovish,883.0
163,charmander,4.0
163,charmeleon,5.0
163,charizard,6.0
163,sandshrew,27.0
163,sandslash,28.0
163,paras,46.0
163,parasect,47.0
163,diglett,50.0
163,dugtrio,51.0
163,meowth,52.0
163,persian,53.0
163,farfetchd,83.0
163,krabby,98.0
163,scyther,123.0
163,pinsir,127.0
163,kabuto,140.0
163,kabutops,141.0
163,totodile,158.0
163,croconaw,159.0
163,feraligatr,160.0
163,sentret,161.0
163,gligar,207.0
163,scizor,212.0
163,sneasel,215.0
163,teddiursa,216.0
163,ursaring,217.0
163,skarmory,227.0
163,treecko,252.0
163,torchic,255.0
163,combusken,256.0
163,blaziken,257.0
163,linoone,264.0
163,slakoth,287.0
163,vigoroth,288.0
163,ninjask,291.0
163,sharpedo,319.0
163,zangoose,335.0
163,corphish,341.0
163,anorith,347.0
163,armaldo,348.0
163,kecleon,352.0
163,absol,359.0
163,groudon,383.0
163,kricketune,402.0
163,vespiquen,416.0
163,buizel,418.0
163,glameow,431.0
163,purugly,432.0
163,stunky,434.0
163,skuntank,435.0
163,gible,443.0
163,gabite,444.0
163,garchomp,445.0
163,skorupi,451.0
163,weavile,461.0
163,yanmega,469.0
163,gallade,475.0
163,dialga,483.0
163,palkia,484.0
163,giratina-altered,487.0
163,cresselia,488.0
163,samurott,503.0
163,purrloin,509.0
163,liepard,510.0
163,drilbur,529.0
163,excadrill,530.0
163,leavanny,542.0
163,dwebble,557.0
163,crustle,558.0
163,karrablast,588.0
163,escavalier,589.0
163,joltik,595.0
163,galvantula,596.0
163,axew,610.0
163,fraxure,611.0
163,haxorus,612.0
163,cubchoo,613.0
163,beartic,614.0
163,cryogonal,615.0
163,druddigon,621.0
163,pawniard,624.0
163,bisharp,625.0
163,rufflet,627.0
163,braviary,628.0
163,heatmor,631.0
163,reshiram,643.0
163,zekrom,644.0
163,kyurem,646.0
163,genesect,649.0
163,pancham,674.0
163,pangoro,675.0
163,honedge,679.0
163,doublade,680.0
163,aegislash-shield,681.0
163,inkay,686.0
163,malamar,687.0
163,binacle,688.0
163,barbaracle,689.0
163,fomantis,753.0
163,lurantis,754.0
163,golisopod,768.0
163,mimikyu-disguised,778.0
163,necrozma,800.0
163,zeraora,807.0
163,arrokuda,846.0
163,perrserker,863.0
163,duraludon,884.0
163,zacian,888.0
163,zamazenta,889.0
164,bulbasaur,1.0
164,ivysaur,2.0
164,venusaur,3.0
164,charmander,4.0
164,charmeleon,5.0
164,charizard,6.0
164,squirtle,7.0
164,wartortle,8.0
164,blastoise,9.0
164,butterfree,12.0
164,beedrill,15.0
164,pidgey,16.0
164,pidgeotto,17.0
164,pidgeot,18.0
164,rattata,19.0
164,raticate,20.0
164,spearow,21.0
164,fearow,22.0
164,ekans,23.0
164,arbok,24.0
164,pikachu,25.0
164,raichu,26.0
164,sandshrew,27.0
164,sandslash,28.0
164,nidoran-f,29.0
164,nidorina,30.0
164,nidoqueen,31.0
164,nidoran-m,32.0
164,nidorino,33.0
164,nidoking,34.0
164,clefairy,35.0
164,clefable,36.0
164,vulpix,37.0
164,ninetales,38.0
164,jigglypuff,39.0
164,wigglytuff,40.0
164,zubat,41.0
164,golbat,42.0
164,oddish,43.0
164,gloom,44.0
164,vileplume,45.0
164,paras,46.0
164,parasect,47.0
164,venonat,48.0
164,venomoth,49.0
164,diglett,50.0
164,dugtrio,51.0
164,meowth,52.0
164,persian,53.0
164,psyduck,54.0
164,golduck,55.0
164,mankey,56.0
164,primeape,57.0
164,growlithe,58.0
164,arcanine,59.0
164,poliwag,60.0
164,poliwhirl,61.0
164,poliwrath,62.0
164,abra,63.0
164,kadabra,64.0
164,alakazam,65.0
164,machop,66.0
164,machoke,67.0
164,machamp,68.0
164,bellsprout,69.0
164,weepinbell,70.0
164,victreebel,71.0
164,tentacool,72.0
164,tentacruel,73.0
164,geodude,74.0
164,graveler,75.0
164,golem,76.0
164,ponyta,77.0
164,rapidash,78.0
164,slowpoke,79.0
164,slowbro,80.0
164,magnemite,81.0
164,magneton,82.0
164,farfetchd,83.0
164,doduo,84.0
164,dodrio,85.0
164,seel,86.0
164,dewgong,87.0
164,grimer,88.0
164,muk,89.0
164,shellder,90.0
164,cloyster,91.0
164,gastly,92.0
164,haunter,93.0
164,gengar,94.0
164,onix,95.0
164,drowzee,96.0
164,hypno,97.0
164,krabby,98.0
164,kingler,99.0
164,voltorb,100.0
164,electrode,101.0
164,exeggcute,102.0
164,exeggutor,103.0
164,cubone,104.0
164,marowak,105.0
164,hitmonlee,106.0
164,hitmonchan,107.0
164,lickitung,108.0
164,koffing,109.0
164,weezing,110.0
164,rhyhorn,111.0
164,rhydon,112.0
164,chansey,113.0
164,tangela,114.0
164,kangaskhan,115.0
164,horsea,116.0
164,seadra,117.0
164,goldeen,118.0
164,seaking,119.0
164,staryu,120.0
164,starmie,121.0
164,mr-mime,122.0
164,scyther,123.0
164,jynx,124.0
164,electabuzz,125.0
164,magmar,126.0
164,pinsir,127.0
164,tauros,128.0
164,gyarados,130.0
164,lapras,131.0
164,eevee,133.0
164,vaporeon,134.0
164,jolteon,135.0
164,flareon,136.0
164,porygon,137.0
164,omanyte,138.0
164,omastar,139.0
164,kabuto,140.0
164,kabutops,141.0
164,aerodactyl,142.0
164,snorlax,143.0
164,articuno,144.0
164,zapdos,145.0
164,moltres,146.0
164,dratini,147.0
164,dragonair,148.0
164,dragonite,149.0
164,mewtwo,150.0
164,mew,151.0
164,chikorita,152.0
164,bayleef,153.0
164,meganium,154.0
164,cyndaquil,155.0
164,quilava,156.0
164,typhlosion,157.0
164,totodile,158.0
164,croconaw,159.0
164,feraligatr,160.0
164,sentret,161.0
164,furret,162.0
164,hoothoot,163.0
164,noctowl,164.0
164,ledyba,165.0
164,ledian,166.0
164,spinarak,167.0
164,ariados,168.0
164,crobat,169.0
164,chinchou,170.0
164,lanturn,171.0
164,pichu,172.0
164,cleffa,173.0
164,igglybuff,174.0
164,togepi,175.0
164,togetic,176.0
164,natu,177.0
164,xatu,178.0
164,mareep,179.0
164,flaaffy,180.0
164,ampharos,181.0
164,bellossom,182.0
164,marill,183.0
164,azumarill,184.0
164,sudowoodo,185.0
164,politoed,186.0
164,hoppip,187.0
164,skiploom,188.0
164,jumpluff,189.0
164,aipom,190.0
164,sunkern,191.0
164,sunflora,192.0
164,yanma,193.0
164,wooper,194.0
164,quagsire,195.0
164,espeon,196.0
164,umbreon,197.0
164,murkrow,198.0
164,slowking,199.0
164,misdreavus,200.0
164,girafarig,203.0
164,pineco,204.0
164,forretress,205.0
164,dunsparce,206.0
164,gligar,207.0
164,steelix,208.0
164,snubbull,209.0
164,granbull,210.0
164,qwilfish,211.0
164,scizor,212.0
164,shuckle,213.0
164,heracross,214.0
164,sneasel,215.0
164,teddiursa,216.0
164,ursaring,217.0
164,slugma,218.0
164,magcargo,219.0
164,swinub,220.0
164,piloswine,221.0
164,corsola,222.0
164,remoraid,223.0
164,octillery,224.0
164,delibird,225.0
164,mantine,226.0
164,skarmory,227.0
164,houndour,228.0
164,houndoom,229.0
164,kingdra,230.0
164,phanpy,231.0
164,donphan,232.0
